account_id,account_activity_level,customer_value_level,MOB,flag_female,avg_sales_L36M,cnt_sales_L36M,last_sales,month_since_last_sales,count_direct_promo_L12M,birth_date
100199545,Y,B,17.0,0,15000.0,1,15000.0,17,4,1990-05-18
100199553,Z,A,18.0,0,15000.0,1,15000.0,18,4,1953-09-27
100199602,Z,A,21.0,1,15000.0,2,15000.0,16,5,1968-06-26
100199639,Z,A,52.0,1,,0,15000.0,52,3,1992-12-15
100200102,X,A,75.0,1,18330.0,5,20000.0,16,5,1975-04-21
100200153,X,A,123.0,1,17500.0,4,20000.0,16,6,1996-05-05
100200195,X,A,128.0,1,10000.0,2,10000.0,16,6,1965-05-28
100200319,Z,A,59.0,1,,0,15000.0,59,2,1963-12-13
100200345,Z,A,17.0,1,20000.0,1,20000.0,17,4,1973-07-28
100200498,X,B,92.0,1,16250.0,4,20000.0,20,6,1972-02-20
100200547,X,B,66.0,0,25000.0,3,25000.0,18,6,1985-07-21
100200569,X,B,33.0,0,20000.0,2,20000.0,19,4,1956-05-21
100200605,X,B,29.0,0,15000.0,4,15000.0,16,6,1951-07-11
100200625,X,B,119.0,0,4500.0,4,5000.0,16,5,1956-09-26
100200631,X,B,113.0,1,10000.0,1,10000.0,24,4,1960-01-16
100200739,X,B,35.0,0,10000.0,4,10000.0,18,6,1989-10-24
100200875,X,B,126.0,0,5630.0,8,5000.0,18,6,1951-09-09
100200891,X,B,30.0,1,15000.0,1,15000.0,18,4,1958-07-28
100200970,X,A,41.0,1,4830.0,6,5000.0,22,6,1968-05-14
100201106,X,B,53.0,1,18670.0,3,20000.0,18,6,1979-05-03
100201162,X,B,129.0,0,10400.0,6,10000.0,18,7,1962-12-10
100201247,Z,B,21.0,0,15000.0,1,15000.0,21,3,1948-04-14
100201329,Z,B,20.0,0,15000.0,2,15000.0,20,5,1954-12-19
100201348,Z,B,18.0,1,25000.0,2,25000.0,18,6,1956-03-17
100201571,X,B,118.0,1,10500.0,1,10500.0,17,5,1963-03-01
100201631,Y,C,129.0,1,25000.0,1,25000.0,20,6,1976-08-23
100201680,X,B,29.0,0,20000.0,2,20000.0,15,5,1968-07-26
100201815,X,B,33.0,1,16670.0,3,20000.0,17,4,1967-11-07
100201886,Z,B,21.0,0,25000.0,1,25000.0,21,5,1973-12-12
100201953,Y,C,24.0,0,20000.0,1,20000.0,24,3,1948-11-15
100202053,X,A,44.0,0,20000.0,2,20000.0,18,6,1973-08-22
100202148,X,A,38.0,0,10000.0,5,10000.0,16,5,1977-01-07
100202197,X,A,106.0,1,25000.0,2,25000.0,27,4,1946-03-14
100202240,X,A,42.0,1,16670.0,3,20000.0,17,6,1973-09-16
100202310,X,A,39.0,0,20000.0,1,20000.0,23,4,1967-10-04
100202451,X,A,42.0,0,25000.0,4,25000.0,16,6,1950-12-16
100202652,X,A,45.0,0,18400.0,5,20000.0,18,6,1987-08-16
100202655,X,A,69.0,0,16250.0,4,20000.0,19,6,1951-12-09
100202704,X,A,56.0,1,,0,15000.0,56,3,1967-07-29
100202835,Y,B,24.0,0,25000.0,2,25000.0,21,6,1958-08-12
100202844,Z,A,19.0,1,20000.0,1,20000.0,19,4,1966-01-07
100202859,Z,A,23.0,0,0.0,1,0.0,23,4,1970-10-08
100202867,Z,A,16.0,1,20000.0,1,20000.0,16,5,1974-04-24
100202883,Z,A,24.0,0,25000.0,1,25000.0,24,4,1962-05-29
100202903,Z,A,20.0,0,15000.0,1,15000.0,20,4,1946-05-11
100203142,X,D,80.0,0,6000.0,6,5000.0,21,5,1953-08-25
100203164,X,D,62.0,0,8670.0,2,10000.0,16,5,1959-04-25
100203281,X,D,126.0,1,10000.0,3,10000.0,22,5,1953-05-24
100203287,X,D,127.0,0,8500.0,4,10000.0,21,6,1950-05-15
100203354,X,D,41.0,1,20000.0,2,20000.0,24,6,1974-07-08
100203370,X,D,128.0,1,9000.0,2,10000.0,18,4,1975-07-24
100203372,X,C,77.0,1,18670.0,3,20000.0,18,6,1983-02-12
100203395,X,D,127.0,0,5250.0,4,5000.0,18,5,1961-06-11
100203446,X,D,64.0,0,25000.0,1,25000.0,18,6,1956-01-18
100203511,X,D,33.0,1,10000.0,6,10000.0,20,7,1975-04-27
100203554,X,D,110.0,1,16000.0,2,20000.0,18,6,1951-01-27
100203556,X,D,113.0,1,5890.0,9,5000.0,15,6,1975-02-20
100203559,X,D,81.0,1,17500.0,2,20000.0,18,6,1988-10-31
100203598,X,D,28.0,0,10000.0,4,10000.0,15,6,1992-07-25
100203619,X,C,129.0,1,5000.0,7,5000.0,17,6,1950-07-18
100203640,X,D,125.0,0,8750.0,4,10000.0,18,6,2007-02-13
100203772,X,D,89.0,0,17000.0,3,20000.0,16,6,1975-06-15
100203773,X,C,87.0,1,25000.0,1,25000.0,21,6,1970-02-10
100203832,X,D,39.0,1,17830.0,6,20000.0,21,6,1955-01-24
100203855,X,D,29.0,0,16670.0,3,20000.0,18,6,1974-12-07
100204007,X,D,41.0,1,17500.0,2,20000.0,18,6,1959-05-28
100204050,X,D,91.0,1,,0,15000.0,51,5,1982-03-18
100204054,X,D,118.0,1,,0,15000.0,54,1,1951-02-18
100204195,X,D,72.0,0,18330.0,3,20000.0,23,6,1988-12-19
100204271,X,D,104.0,0,9750.0,4,10000.0,23,4,1957-11-11
100204405,X,D,52.0,1,18670.0,2,20000.0,18,5,1951-05-10
100204534,Z,D,20.0,1,15000.0,2,15000.0,17,9,1953-11-08
100204557,Z,D,16.0,0,20000.0,1,20000.0,16,5,1977-10-22
100204588,Z,D,20.0,0,15000.0,1,15000.0,20,3,1951-11-01
100204635,Z,D,20.0,1,20000.0,1,20000.0,20,4,1973-08-07
100204690,Z,D,17.0,0,15000.0,2,15000.0,17,5,1947-07-07
100204709,Z,D,16.0,0,20000.0,1,20000.0,16,5,1957-07-30
100204732,Z,D,17.0,0,20000.0,1,20000.0,15,5,1960-06-13
100204760,Z,D,24.0,1,20000.0,1,20000.0,24,3,1973-07-16
100204920,X,C,127.0,1,5000.0,9,5000.0,17,6,1977-06-17
100205096,X,C,111.0,1,17500.0,2,20000.0,18,6,1949-06-15
100205171,Y,D,41.0,1,8670.0,6,10000.0,18,6,1980-01-25
100205450,X,C,41.0,1,8640.0,11,10000.0,17,6,1952-03-31
100205555,Z,C,16.0,0,15000.0,1,15000.0,16,4,1982-11-04
100205622,Y,D,21.0,1,33000.0,1,33000.0,21,5,1957-09-22
100205780,X,E,127.0,1,10000.0,2,10000.0,23,4,1956-12-12
100205903,X,E,32.0,0,25000.0,2,25000.0,26,7,1957-03-09
100206003,X,E,77.0,1,25000.0,1,25000.0,19,6,1951-09-11
100206007,X,E,41.0,1,9000.0,6,10000.0,19,6,1980-01-06
100206063,X,E,93.0,0,10000.0,2,10000.0,21,4,1970-10-14
100206126,X,E,32.0,1,25000.0,3,25000.0,17,7,1957-09-11
100206139,X,E,125.0,0,10000.0,3,10000.0,18,6,1952-02-24
100206224,X,E,97.0,0,6000.0,5,5000.0,17,6,1952-06-25
100206246,X,E,129.0,0,5560.0,9,5000.0,18,6,1967-01-21
100206266,X,D,63.0,0,10000.0,5,10000.0,26,4,1960-06-10
100206675,Y,E,60.0,1,,0,16000.0,60,3,1954-09-20
100206677,X,E,43.0,1,20000.0,2,20000.0,19,5,1957-01-09
100206765,X,E,29.0,1,8570.0,7,10000.0,16,6,1975-09-08
100206796,X,E,80.0,1,,0,15000.0,61,3,1964-03-02
100207001,X,E,80.0,0,10000.0,2,10000.0,17,5,1980-02-08
100207108,Z,E,17.0,0,20000.0,1,20000.0,17,4,1950-05-14
100207248,Z,E,16.0,1,15000.0,1,15000.0,16,4,1980-03-18
100207258,Z,E,28.0,1,20000.0,2,20000.0,28,4,1985-01-27
100207369,Z,E,17.0,0,15000.0,1,15000.0,17,4,1954-01-04
100207371,Z,E,18.0,1,20000.0,1,20000.0,18,4,1952-02-24
100207425,X,A,127.0,0,8750.0,4,10000.0,19,9,1950-07-08
100207603,X,A,28.0,0,8330.0,3,10000.0,17,6,1973-09-09
100207926,X,A,41.0,1,20000.0,2,20000.0,22,6,1971-06-23
100207985,X,A,90.0,1,8400.0,5,10000.0,22,6,1998-07-22
100208221,X,A,32.0,0,17500.0,2,20000.0,19,4,1975-06-11
100208273,X,A,44.0,1,20000.0,2,20000.0,15,6,1987-04-11
100208285,X,A,112.0,0,5330.0,6,5000.0,20,6,1954-10-08
100208287,Y,B,33.0,1,5000.0,4,5000.0,18,6,1954-01-29
100208304,X,A,128.0,1,25000.0,2,25000.0,18,6,1955-04-28
100208431,X,A,86.0,0,10000.0,2,10000.0,16,6,1955-03-24
100208485,X,A,29.0,0,15000.0,2,15000.0,24,4,1956-10-11
100208658,X,A,45.0,0,25000.0,1,25000.0,16,6,1985-09-21
100208683,X,A,130.0,1,8670.0,6,10000.0,16,4,1959-10-24
100208684,X,A,39.0,1,17500.0,2,20000.0,25,6,1957-11-12
100208730,X,A,124.0,1,8500.0,2,10000.0,18,4,2000-03-25
100208805,X,A,45.0,0,18000.0,2,20000.0,22,6,1987-02-27
100208838,X,A,29.0,0,9200.0,5,10000.0,16,6,1962-05-02
100208934,X,A,63.0,1,,0,15000.0,59,1,1974-11-16
100209028,X,A,34.0,1,5000.0,6,5000.0,15,5,1964-07-07
100209080,X,A,52.0,1,25000.0,1,25000.0,25,4,1962-09-04
100209149,X,A,129.0,0,10000.0,2,10000.0,24,2,1960-02-28
100209267,X,A,50.0,0,17000.0,4,20000.0,17,6,1979-03-08
100209329,X,A,41.0,1,25000.0,2,25000.0,24,6,1968-02-01
100209466,Y,A,15.0,1,20000.0,1,20000.0,15,3,1948-04-25
100209619,Z,A,17.0,1,20000.0,1,20000.0,17,5,1962-05-13
100209629,Z,A,17.0,1,20000.0,1,20000.0,17,4,1987-10-31
100209699,Z,A,21.0,1,20000.0,1,20000.0,21,4,1983-03-01
100209702,Z,A,17.0,1,20000.0,1,20000.0,17,4,1962-05-09
100209711,Z,A,16.0,1,25000.0,1,25000.0,16,5,1978-04-03
100209800,Z,A,16.0,1,20000.0,1,20000.0,16,5,1961-03-26
100209888,Z,A,23.0,1,20000.0,1,20000.0,23,3,1960-06-10
100210151,X,B,77.0,0,,0,16000.0,53,5,1985-08-08
100210158,X,B,29.0,0,17500.0,2,20000.0,22,4,1974-05-28
100210212,X,B,65.0,1,4330.0,6,5000.0,18,6,1947-10-16
100210289,X,B,41.0,1,16750.0,4,20000.0,17,6,1952-01-16
100210348,X,B,129.0,1,9600.0,4,10000.0,19,4,1971-09-01
100210462,X,B,34.0,1,15000.0,3,15000.0,17,6,1980-07-17
100210466,X,B,130.0,0,10000.0,4,10000.0,19,6,1993-09-13
100210736,X,B,105.0,0,0.0,1,0.0,19,7,1976-04-05
100210818,X,B,129.0,0,9500.0,3,10000.0,19,5,1946-10-15
100210868,X,B,60.0,0,,0,14000.0,60,5,1982-02-01
100211104,Y,C,125.0,0,5400.0,5,5000.0,21,6,1949-02-04
100211137,X,B,31.0,1,4670.0,5,5000.0,14,5,1984-09-19
100211233,X,B,42.0,0,25000.0,1,25000.0,18,6,1981-05-07
100211235,X,B,80.0,1,10000.0,3,10000.0,19,6,1948-12-11
100211494,X,B,77.0,1,18330.0,4,20000.0,24,5,1954-06-14
100211799,X,B,69.0,1,25000.0,1,25000.0,24,6,1961-10-23
100211883,X,B,31.0,1,20000.0,2,20000.0,17,4,1973-03-29
100211944,X,B,77.0,1,25200.0,5,25000.0,23,6,1960-02-15
100212021,X,B,126.0,0,10000.0,2,10000.0,20,5,1970-10-10
100212024,X,B,86.0,1,10000.0,4,10000.0,24,5,1954-08-14
100212217,X,B,41.0,1,8200.0,5,10000.0,18,6,1962-04-02
100212236,X,B,85.0,0,25000.0,1,25000.0,17,6,1956-01-04
100212387,X,B,76.0,0,9000.0,3,10000.0,5,7,1969-10-04
100212567,Z,B,17.0,1,25000.0,2,25000.0,17,6,1957-08-10
100212571,Z,B,17.0,0,25000.0,1,25000.0,17,5,1959-08-06
100212576,Z,B,20.0,0,20000.0,1,20000.0,20,4,1995-11-05
100212608,Z,B,16.0,1,15000.0,1,15000.0,16,4,1991-11-03
100212626,Z,B,20.0,0,10000.0,2,10000.0,17,6,1974-03-07
100212631,Z,B,51.0,0,,0,15000.0,51,3,1997-01-24
100212676,Z,B,24.0,0,15000.0,1,15000.0,24,3,1972-02-02
100212678,Z,B,52.0,0,,0,15000.0,52,3,1998-10-29
100212718,Z,B,16.0,1,15000.0,1,15000.0,16,4,1982-02-10
100212733,Z,B,24.0,0,20000.0,1,20000.0,24,3,1955-11-26
100212752,Z,B,16.0,1,25000.0,1,25000.0,16,5,1976-06-29
100212755,Z,B,27.0,0,25000.0,1,25000.0,27,2,1980-07-01
100212789,Y,C,54.0,0,,0,15000.0,54,4,1990-05-12
100212837,Z,B,24.0,0,15000.0,1,15000.0,24,3,1985-11-21
100212871,Z,B,16.0,0,20000.0,1,20000.0,16,5,1983-05-27
100212929,Z,B,17.0,1,25000.0,1,25000.0,17,5,1975-11-17
100213004,Z,B,27.0,1,15000.0,2,15000.0,27,4,1974-09-11
100213144,X,A,101.0,0,25000.0,1,25000.0,17,6,1947-12-05
100213371,X,A,44.0,1,25000.0,1,25000.0,24,6,1953-12-23
100213490,X,A,90.0,1,25000.0,2,25000.0,17,6,1963-07-09
100213672,Y,B,33.0,1,25000.0,3,25000.0,24,6,1959-10-24
100213684,X,A,81.0,0,10250.0,4,10000.0,17,6,1950-01-14
100213796,Y,B,113.0,0,25000.0,2,25000.0,26,5,1966-05-03
100213940,X,A,79.0,0,25000.0,1,25000.0,15,5,1984-06-25
100214085,X,A,77.0,0,25000.0,1,25000.0,25,6,1954-05-25
100214287,X,A,33.0,0,25000.0,2,25000.0,26,5,1963-09-21
100214386,X,A,122.0,1,10750.0,4,10000.0,18,6,1954-04-21
100214460,X,A,130.0,1,10000.0,2,10000.0,16,4,1957-07-18
100214486,X,A,127.0,1,8330.0,2,10000.0,20,5,1954-02-18
100214695,Y,B,41.0,1,25000.0,1,25000.0,24,6,1949-10-10
100214799,X,A,41.0,1,5400.0,5,5000.0,16,6,1966-03-27
100214918,X,A,44.0,0,16670.0,3,20000.0,26,5,1950-04-05
100214923,X,A,75.0,0,10500.0,4,10000.0,24,6,1950-03-07
100215005,X,A,129.0,1,25000.0,3,25000.0,19,7,1949-01-07
100215037,X,A,87.0,0,,0,15000.0,54,3,1949-07-19
100215067,X,A,44.0,1,25000.0,3,25000.0,19,6,2006-03-06
100215189,X,A,117.0,0,17500.0,2,20000.0,6,8,1947-07-29
100215344,Z,A,17.0,0,20000.0,2,20000.0,17,6,1977-01-26
100215447,Z,A,16.0,1,20000.0,1,20000.0,16,5,1953-11-25
100215455,Z,A,24.0,1,15000.0,1,15000.0,24,3,1951-12-03
100215468,Z,A,16.0,0,25000.0,1,25000.0,16,5,1985-05-06
100215492,Z,A,21.0,1,15000.0,2,15000.0,21,4,1953-04-05
100215516,Z,A,20.0,1,20000.0,1,20000.0,20,4,1960-02-23
100215585,Z,A,21.0,0,25000.0,1,25000.0,21,5,1985-10-11
100215719,Y,B,129.0,1,18000.0,3,20000.0,8,11,1968-11-06
100215963,X,A,30.0,1,20000.0,3,20000.0,25,5,1971-07-26
100216079,X,A,53.0,0,25000.0,3,25000.0,23,7,1965-06-07
100216114,X,A,86.0,0,19000.0,2,20000.0,24,6,1971-01-14
100216386,X,A,51.0,1,16000.0,1,16000.0,18,5,1974-08-24
100216408,X,A,45.0,1,20000.0,1,20000.0,26,5,1970-07-11
100216834,X,A,34.0,0,5330.0,6,5000.0,17,6,1961-10-30
100216882,X,A,51.0,0,10000.0,2,10000.0,22,5,1979-04-13
100216940,X,A,64.0,1,25000.0,1,25000.0,18,6,2007-09-13
100217037,X,A,41.0,0,25000.0,1,25000.0,18,6,1971-05-06
100217081,X,A,56.0,0,9000.0,3,10000.0,16,5,1988-09-16
100217125,X,A,86.0,0,25000.0,1,25000.0,21,6,1974-11-05
100217228,X,A,89.0,0,25000.0,1,25000.0,21,6,1982-07-23
100217491,Y,A,51.0,0,,0,15000.0,50,0,1959-06-05
100217546,Z,A,18.0,1,25000.0,2,25000.0,18,6,1981-05-29
100217561,Z,A,16.0,1,20000.0,1,20000.0,16,5,1989-05-13
100217563,Z,A,17.0,0,15000.0,1,15000.0,17,4,1980-03-24
100217624,Z,A,17.0,0,20000.0,1,20000.0,17,5,1955-02-17
100217643,Z,A,24.0,1,15000.0,1,15000.0,24,3,1977-07-29
100217645,Z,A,23.0,1,15000.0,1,15000.0,23,3,1976-03-04
100217650,Z,A,23.0,1,10000.0,3,10000.0,16,6,1966-03-21
100217656,Z,A,26.0,0,20000.0,2,20000.0,26,4,1987-06-27
100217659,Z,A,23.0,1,25000.0,1,25000.0,23,3,1973-03-10
100217680,Z,A,20.0,0,25000.0,1,25000.0,20,5,1961-08-12
100217693,Z,A,17.0,1,25000.0,2,25000.0,17,6,1971-01-09
100217764,Z,A,55.0,0,,0,15000.0,55,4,1954-12-23
100217781,Z,A,16.0,0,15000.0,1,15000.0,16,4,1957-05-31
100217813,Z,A,23.0,0,25000.0,1,25000.0,23,4,1971-07-19
100217863,Z,A,16.0,1,15000.0,1,15000.0,16,4,1969-06-30
100217921,X,B,40.0,0,9860.0,6,10000.0,5,7,1998-02-26
100217930,X,B,123.0,1,10000.0,4,10000.0,25,6,1953-09-29
100218096,X,B,29.0,1,9380.0,8,10000.0,15,7,1983-10-17
100218117,Y,C,101.0,0,10000.0,1,10000.0,18,5,1956-01-05
100218235,Y,C,41.0,0,20000.0,2,20000.0,22,7,1982-07-01
100218302,X,B,65.0,0,10000.0,4,10000.0,17,6,1985-07-06
100218513,X,B,87.0,1,19000.0,2,20000.0,18,6,1955-10-22
100218534,X,B,103.0,0,5000.0,6,5000.0,17,6,1977-11-15
100218721,X,B,42.0,1,5200.0,6,5000.0,19,7,1994-04-25
100218880,Z,B,24.0,0,20000.0,2,20000.0,24,4,1966-09-14
100218916,Z,B,16.0,1,15000.0,1,15000.0,16,4,1967-11-12
100218917,Z,B,20.0,0,25000.0,2,25000.0,20,5,1992-02-12
100218949,Z,B,17.0,0,25000.0,2,25000.0,17,6,1983-06-27
100219024,Z,A,16.0,1,20000.0,1,20000.0,16,5,1960-04-14
100219061,Z,B,21.0,0,20000.0,1,20000.0,21,4,1993-12-29
100219086,Z,B,21.0,0,10000.0,3,10000.0,15,5,1964-02-17
100219106,X,C,87.0,0,8640.0,11,10000.0,16,11,1949-11-01
100219154,X,C,43.0,1,8330.0,5,10000.0,18,5,1953-01-23
100219315,X,C,130.0,1,10000.0,3,10000.0,26,4,1988-05-01
100219475,X,C,32.0,0,10500.0,4,10000.0,18,6,1956-06-11
100219716,X,C,57.0,0,18670.0,3,20000.0,21,6,1951-08-12
100219759,X,C,65.0,0,10000.0,2,10000.0,15,4,1951-03-02
100219767,X,C,44.0,1,17330.0,2,20000.0,20,5,1948-06-19
100219857,X,C,31.0,0,16670.0,2,20000.0,25,4,1991-07-13
100219943,Y,C,117.0,0,5000.0,4,5000.0,21,3,1954-06-22
100220667,X,C,87.0,0,8000.0,4,10000.0,18,6,1989-08-08
100220781,Y,C,126.0,1,10000.0,2,10000.0,15,1,1960-07-22
100220817,Z,C,25.0,0,15000.0,3,15000.0,5,11,1959-06-13
100220826,Z,C,17.0,1,25000.0,1,25000.0,17,5,1959-06-12
100220835,Z,C,25.0,0,20000.0,1,20000.0,25,3,1949-12-09
100220874,Z,C,25.0,1,15000.0,3,15000.0,19,7,1995-02-24
100220946,Y,D,16.0,1,25000.0,1,25000.0,16,5,1970-03-23
100221022,Z,C,16.0,1,15000.0,1,15000.0,16,4,1996-05-21
100221038,Z,B,17.0,0,20000.0,1,20000.0,17,4,1967-04-22
100221049,Z,C,16.0,1,15000.0,1,15000.0,16,4,1973-06-27
100221088,Z,C,21.0,1,15000.0,2,15000.0,16,6,1982-08-22
100221124,X,C,105.0,0,10000.0,3,10000.0,5,7,1957-04-03
100221530,X,C,81.0,1,10000.0,3,10000.0,23,6,1980-04-17
100221551,X,C,45.0,1,25000.0,2,25000.0,24,6,1974-12-21
100221606,X,C,43.0,1,9250.0,4,10000.0,16,6,1962-12-22
100221616,X,C,29.0,0,20000.0,2,20000.0,19,4,1975-03-29
100221668,X,C,122.0,1,17500.0,2,20000.0,21,6,1946-05-17
100221710,X,C,128.0,0,6000.0,6,5000.0,17,5,2000-04-07
100221786,X,C,93.0,0,10000.0,3,10000.0,16,6,1978-09-24
100221904,X,C,45.0,0,16000.0,3,20000.0,19,7,1980-03-22
100222005,X,C,89.0,1,4670.0,5,5000.0,17,4,1946-11-04
100222031,X,C,33.0,1,20000.0,2,20000.0,22,4,1957-05-26
100222128,X,C,113.0,1,25000.0,3,25000.0,16,6,1969-01-06
100222190,X,C,111.0,1,10500.0,5,10000.0,20,7,1981-07-11
100222236,X,C,78.0,0,,0,15000.0,56,3,1980-11-24
100222307,X,C,67.0,0,10000.0,5,10000.0,16,6,1957-10-11
100222391,X,C,57.0,1,18000.0,2,20000.0,24,6,1987-06-07
100222713,Z,C,17.0,1,20000.0,1,20000.0,17,5,1974-03-28
100222780,X,D,62.0,0,18000.0,8,20000.0,18,11,1951-08-05
100222881,X,D,121.0,1,,0,17000.0,54,3,1952-11-09
100223107,X,D,129.0,0,25000.0,1,25000.0,19,6,1964-07-27
100223111,X,D,45.0,0,20000.0,3,20000.0,23,7,1955-04-03
100223271,X,D,105.0,0,10000.0,2,10000.0,16,5,1985-07-02
100223330,X,D,104.0,0,10400.0,4,10000.0,14,5,1953-12-28
100223354,X,D,101.0,1,25000.0,1,25000.0,18,6,1972-06-15
100223373,X,D,30.0,1,25000.0,2,25000.0,23,6,1982-06-11
100223469,X,D,29.0,1,26670.0,3,25000.0,18,6,1982-06-10
100223507,Y,E,129.0,0,25000.0,2,25000.0,17,4,1963-06-25
100223532,X,D,103.0,0,17500.0,2,20000.0,18,6,1965-11-20
100223568,X,D,124.0,0,,0,15000.0,57,3,1991-07-29
100223595,X,D,82.0,1,25000.0,2,25000.0,20,7,1978-01-09
100223647,X,D,128.0,0,,0,15000.0,52,5,1983-01-07
100223720,X,D,44.0,1,9000.0,3,10000.0,19,6,1989-10-31
100223738,X,D,53.0,1,19000.0,3,20000.0,16,6,1979-05-14
100223866,X,D,61.0,1,,0,15000.0,61,3,1950-09-11
100223961,X,D,56.0,1,9200.0,4,10000.0,21,5,1975-09-30
100224123,X,D,29.0,1,17500.0,2,20000.0,21,4,1977-09-04
100224390,X,D,131.0,1,25000.0,2,25000.0,17,7,1974-11-19
100224463,X,D,40.0,0,9330.0,3,10000.0,17,6,1979-09-05
100224557,X,D,124.0,1,10000.0,2,10000.0,18,6,1983-08-18
100224575,X,D,111.0,1,16000.0,4,20000.0,15,6,1955-10-31
100224717,X,D,102.0,1,5000.0,3,5000.0,16,5,1958-08-25
100224796,X,D,65.0,1,25000.0,1,25000.0,24,4,1979-03-25
100224917,X,D,54.0,1,9000.0,9,10000.0,17,7,1950-03-07
100224946,X,D,52.0,1,5400.0,5,5000.0,7,7,1957-01-25
100225055,Z,D,21.0,0,15000.0,1,15000.0,21,3,1946-11-27
100225087,Z,D,24.0,0,15000.0,1,15000.0,24,3,1960-01-25
100225099,Z,D,19.0,0,25000.0,1,25000.0,19,4,1959-08-18
100225106,Z,D,20.0,1,25000.0,1,25000.0,20,5,1991-08-29
100225124,Z,D,18.0,1,20000.0,1,20000.0,18,4,1986-03-02
100225144,Z,D,21.0,0,15000.0,1,15000.0,21,3,1953-11-30
100225240,Z,D,18.0,0,25000.0,2,25000.0,18,6,1965-09-10
100225254,Z,D,51.0,0,,0,15000.0,51,3,1978-08-05
100225323,Z,D,20.0,0,25000.0,1,25000.0,20,5,1977-10-01
100225329,Z,D,21.0,0,10000.0,2,10000.0,17,6,1948-05-07
100225394,Z,D,21.0,1,25000.0,1,25000.0,21,5,1981-12-06
100225403,Z,D,22.0,0,20000.0,2,20000.0,22,5,1957-01-05
100225447,Z,D,21.0,1,20000.0,2,20000.0,21,5,1957-02-14
100225545,X,B,43.0,0,8000.0,4,10000.0,18,6,1986-12-19
100225693,X,B,76.0,1,4800.0,5,5000.0,18,6,1951-11-27
100225766,X,B,35.0,1,10000.0,5,10000.0,18,6,1978-07-01
100225771,X,B,73.0,1,8560.0,8,10000.0,21,5,1961-07-19
100225918,Z,B,23.0,0,8670.0,3,10000.0,16,6,1957-09-24
100226119,X,B,42.0,1,17000.0,3,20000.0,19,7,1963-09-27
100226134,X,B,97.0,1,10000.0,4,10000.0,17,6,1960-11-18
100226362,Y,C,42.0,0,20000.0,2,20000.0,27,5,1958-06-30
100226405,X,B,124.0,1,8330.0,3,10000.0,17,5,1960-05-30
100226731,X,B,67.0,1,4290.0,7,5000.0,17,6,1958-06-16
100226795,X,B,52.0,1,10290.0,7,10000.0,18,6,1970-06-24
100226826,X,A,56.0,0,17500.0,4,20000.0,18,6,1947-11-03
100227031,X,B,44.0,1,20000.0,3,20000.0,19,7,1959-01-22
100227106,Y,B,35.0,0,8170.0,5,10000.0,17,5,1954-10-23
100227188,Y,C,90.0,1,30000.0,1,30000.0,18,6,1965-03-17
100227200,X,B,105.0,0,8750.0,4,10000.0,16,6,1948-08-17
100227256,X,B,123.0,1,10000.0,4,10000.0,9,5,1950-12-10
100227262,X,B,69.0,0,16670.0,3,20000.0,5,8,1948-04-20
100227266,X,A,126.0,0,25000.0,3,25000.0,17,7,1952-10-24
100227327,Z,B,25.0,1,20000.0,2,20000.0,25,4,1951-06-20
100227349,Z,B,24.0,0,20000.0,1,20000.0,24,3,1958-02-23
100227403,Z,B,21.0,0,20000.0,1,20000.0,21,4,1966-01-16
100227422,Z,B,20.0,0,10670.0,3,10000.0,16,6,1953-12-13
100227459,Z,B,16.0,1,20000.0,1,20000.0,16,5,1992-03-01
100227465,Z,B,21.0,1,10000.0,2,10000.0,16,6,1984-02-15
100227494,Z,B,21.0,0,23000.0,1,23000.0,21,4,1970-07-02
100227630,X,E,64.0,0,10670.0,2,10000.0,16,3,1954-03-02
100227792,X,E,41.0,0,8800.0,5,10000.0,15,6,1966-05-26
100227836,X,E,105.0,0,10000.0,1,10000.0,20,5,1954-07-19
100227906,X,E,40.0,0,18330.0,3,20000.0,26,5,1978-08-24
100227938,X,E,40.0,0,25000.0,1,25000.0,27,4,1984-12-07
100227977,X,D,105.0,1,10000.0,1,10000.0,22,3,1946-11-06
100228016,X,E,53.0,1,25000.0,3,25000.0,22,6,1981-07-19
100228051,X,E,68.0,1,8440.0,9,10000.0,19,4,1958-11-18
100228242,X,E,45.0,1,10750.0,5,10000.0,19,7,1951-07-27
100228324,X,E,44.0,1,10430.0,7,10000.0,20,6,1958-04-15
100228482,X,E,113.0,0,10000.0,1,10000.0,18,4,1957-04-09
100228868,X,E,77.0,0,17000.0,1,17000.0,17,6,1951-12-06
100228911,X,E,105.0,0,9000.0,2,10000.0,16,6,1949-08-30
100228936,X,E,32.0,1,4140.0,7,5000.0,18,6,1976-06-21
100228959,X,E,77.0,1,10000.0,5,10000.0,21,6,1984-07-26
100228994,X,E,103.0,1,10000.0,1,10000.0,16,3,1952-11-18
100229067,X,E,76.0,1,5000.0,7,5000.0,15,6,1954-12-06
100229078,X,E,124.0,0,18670.0,2,20000.0,18,5,1949-04-14
100229101,X,D,62.0,0,,0,15000.0,45,4,1949-01-23
100229143,Y,E,68.0,0,17500.0,2,20000.0,15,3,1959-12-25
100229185,Z,E,18.0,0,25000.0,1,25000.0,18,4,1968-05-10
100229323,Z,E,21.0,0,15000.0,1,15000.0,21,3,1954-02-18
100229358,Z,E,17.0,0,20000.0,1,20000.0,17,5,1955-09-22
100229409,Z,E,20.0,0,15000.0,1,15000.0,20,3,1985-11-13
